Tarih,Varlık,Fiyat,Supertrend_Sinyal,Tilson_Sinyal,Hacim_SMI,Kombine_Dip,SSL&EMA_Sinyal,BB_Sikisma,BB_Fiyat_Durum,Destek_Direnc,Alim_Bandi,Satim_Bandi,RSI,StochRSI,TSI
2026-07-13 09:49,PSGYO,3.17,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 3.09 (%2.6 altta) | EMA55 Direnç: 3.26 (%2.9 üstte),2.33-2.54 (%19.8 altta),-,41.0,0.0,-0.79
2026-07-13 09:49,QNBFK,47.0,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA100 Destek: 44.45 (%5.4 altta) | EMA5 Direnç: 49.98 (%6.3 üstte),-,-,55.89,72.68,0.87
2026-07-13 09:49,QNBTR,214.3,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA21 Direnç: 218.08 (%1.8 üstte),-,-,46.84,61.31,0.47
2026-07-13 09:49,QUAGR,3.48,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 3.55 (%2.1 üstte),2.61-2.69 (%22.7 altta),8.70-9.63 (%150.0 üstte),36.93,3.14,-0.81
2026-07-13 09:49,RALYH,213.1,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 207.82 (%2.5 altta) | EMA100 Direnç: 223.05 (%4.7 üstte),134.40-141.30 (%33.7 altta),378.75-393.25 (%77.7 üstte),51.4,95.57,0.84
2026-07-13 09:49,RAYSG,177.6,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 179.62 (%1.1 üstte),-,233.60-255.50 (%31.5 üstte),32.69,2.28,-0.94
2026-07-13 09:49,REEDR,6.56,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 6.54 (%0.4 altta) | EMA21 Direnç: 6.75 (%2.9 üstte),5.69-5.88 (%10.4 altta),7.81-8.64 (%19.1 üstte),41.66,51.65,-0.65
2026-07-13 09:49,RGYAS,197.9,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 196.02 (%1.0 altta),190.80-194.00 (%2.0 altta),-,56.19,78.27,0.25
2026-07-13 09:49,RNPOL,2.5,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,⚪ Karışık / Testere Piyasası,🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA100 Destek: 2.48 (%0.7 altta) | EMA21 Direnç: 2.52 (%0.9 üstte),-,-,48.36,73.64,0.73
2026-07-13 09:49,RODRG,26.1,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 25.96 (%0.5 altta) | EMA5 Direnç: 26.20 (%0.4 üstte),-,-,49.12,49.07,0.45
2026-07-13 09:49,RTALB,3.45,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 3.50 (%1.4 üstte),3.22-3.35 (%2.9 altta),-,45.19,37.35,-0.26
2026-07-13 09:49,RUBNS,21.62,🔴 Düşüş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 21.81 (%0.9 üstte),19.10-19.65 (%9.1 altta),-,28.8,22.32,-0.97
2026-07-13 09:49,RUZYE,9.36,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 9.48 (%1.3 üstte),-,-,29.22,15.84,-0.87
2026-07-13 09:49,RYGYO,30.26,🔴 Düşüş Trendinde,⏳ BEKLE,🔴 ZAYIFLAMA (Zaten Dipte),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 27.50 (%9.1 altta) | EMA5 Direnç: 30.38 (%0.4 üstte),-,-,44.64,35.92,-0.16
2026-07-13 09:49,RYSAS,20.94,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 20.79 (%0.7 altta) | EMA100 Direnç: 21.00 (%0.3 üstte),17.88-18.69 (%10.7 altta),-,39.97,15.88,-0.88
2026-07-13 09:49,SAFKR,21.04,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 21.40 (%1.7 üstte),-,29.44-30.32 (%39.9 üstte),39.09,52.65,-0.8
2026-07-13 09:49,SAHOL,90.5,🔴 Düşüş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 91.38 (%1.0 üstte),73.57-74.90 (%17.2 altta),-,38.13,6.19,-0.92
2026-07-13 09:49,SAMAT,6.18,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 6.29 (%1.8 üstte),5.09-5.35 (%13.4 altta),6.60-7.04 (%6.8 üstte),42.98,4.36,-0.87
2026-07-13 09:49,SANEL,78.35,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 77.30 (%1.3 altta),34.34-35.38 (%54.8 altta),-,60.43,24.32,0.47
2026-07-13 09:49,SANFM,9.89,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 9.71 (%1.8 altta),6.30-6.46 (%34.7 altta),-,59.33,79.51,0.57
2026-07-13 09:49,SANKO,20.66,🔴 Düşüş Trendinde,🔴 SAT,-,-,"⚡ Yükseliş Hazırlığı (50>100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 20.95 (%1.4 üstte),-,25.26-26.12 (%22.3 üstte),37.16,4.93,-0.93
2026-07-13 09:49,SARKY,25.58,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 24.03 (%6.0 altta) | EMA5 Direnç: 26.08 (%1.9 üstte),-,-,37.13,10.13,-0.75
2026-07-13 09:49,SASA,2.42,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 2.35 (%3.0 altta) | EMA21 Direnç: 2.47 (%2.2 üstte),-,3.34-3.58 (%38.0 üstte),44.18,36.51,-0.87
2026-07-13 09:49,SAYAS,45.0,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 46.39 (%3.1 üstte),39.42-41.38 (%8.0 altta),-,33.79,0.52,-0.76
2026-07-13 09:49,SDTTR,253.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 248.09 (%1.9 altta) | EMA5 Direnç: 254.22 (%0.5 üstte),175.50-184.90 (%26.9 altta),-,49.61,19.76,0.26
2026-07-13 09:49,SEGMN,52.65,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 51.89 (%1.4 altta) | EMA5 Direnç: 53.04 (%0.7 üstte),18.33-18.73 (%64.4 altta),61.40-65.30 (%16.6 üstte),46.24,35.16,-0.12
2026-07-13 09:49,SEGYO,4.52,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 4.51 (%0.3 altta) | EMA21 Direnç: 4.67 (%3.2 üstte),4.07-4.25 (%6.0 altta),4.90-5.37 (%8.4 üstte),40.69,10.12,-0.81
2026-07-13 09:49,SEKFK,10.1,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 9.70 (%4.0 altta) | EMA5 Direnç: 10.12 (%0.2 üstte),7.75-8.20 (%18.8 altta),11.75-12.34 (%16.3 üstte),42.2,17.82,-0.67
2026-07-13 09:49,SEKUR,11.3,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 11.08 (%1.9 altta),2.84-2.95 (%73.9 altta),-,57.58,27.58,-0.4
2026-07-13 09:49,SELEC,202.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 185.76 (%8.0 altta) | EMA5 Direnç: 203.94 (%1.0 üstte),67.27-69.06 (%65.8 altta),-,62.54,0.57,-0.31
2026-07-13 09:49,SELVA,1.89,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 1.91 (%1.0 üstte),-,-,34.1,2.37,-0.87
2026-07-13 09:49,SERNT,9.1,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 9.25 (%1.7 üstte),6.96-7.29 (%19.9 altta),-,42.45,5.36,-0.85
2026-07-13 09:49,SEYKM,5.68,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🚨Fiyat Bandın Üzerinde!,EMA5 Destek: 5.46 (%3.9 altta),4.27-4.43 (%22.0 altta),6.71-7.43 (%18.1 üstte),65.62,94.13,0.71
2026-07-13 09:49,SILVR,2.5,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.53 (%1.1 üstte),2.49-2.55 (fiyat bandın içinde!),-,38.63,1.35,-0.96
2026-07-13 09:49,SISE,43.44,🔴 Düşüş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 43.03 (%1.0 altta) | EMA21 Direnç: 44.25 (%1.9 üstte),34.77-35.42 (%18.5 altta),51.09-53.41 (%17.6 üstte),44.91,31.12,-0.82
2026-07-13 09:49,SKBNK,19.27,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 18.58 (%3.6 altta),7.33-7.48 (%61.2 altta),-,67.53,47.11,0.76
2026-07-13 09:49,SKTAS,3.47,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 3.55 (%2.4 üstte),3.09-3.25 (%6.3 altta),4.48-4.87 (%29.1 üstte),44.68,18.61,-0.27
2026-07-13 09:49,SKYLP,238.1,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 240.21 (%0.9 üstte),-,-,34.39,71.69,-0.91
2026-07-13 09:49,SKYMD,15.1,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 14.91 (%1.2 altta),11.68-12.21 (%19.1 altta),-,56.52,33.92,0.49
2026-07-13 09:49,SMART,25.06,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 26.18 (%4.5 üstte),22.76-23.34 (%6.9 altta),-,29.99,7.16,-0.89
2026-07-13 09:49,SMRTG,11.11,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 10.89 (%2.0 altta) | EMA21 Direnç: 11.40 (%2.6 üstte),7.30-7.68 (%30.9 altta),-,46.98,28.53,-0.87
2026-07-13 09:49,SMRVA,13.05,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 13.46 (%3.1 üstte),10.79-11.08 (%15.1 altta),90.16-100.55 (%590.8 üstte),34.57,1.0,-0.98
2026-07-13 09:49,SNGYO,3.8,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA55 Destek: 3.79 (%0.4 altta) | EMA100 Direnç: 3.92 (%3.1 üstte),3.56-3.73 (%1.8 altta),5.18-5.30 (%36.3 üstte),51.88,12.31,-0.18
2026-07-13 09:49,SNICA,4.2,🟢 Yükseliş Trendinde,🔴 SAT,-,-,"⚡ Yükseliş Hazırlığı (50>100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Direnç: 4.21 (%0.2 üstte),3.91-4.01 (%4.5 altta),5.31-5.75 (%26.4 üstte),47.51,1.37,-0.18
2026-07-13 09:49,SNPAM,20.66,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 20.64 (%0.1 altta) | EMA21 Direnç: 21.16 (%2.4 üstte),-,35.98-37.94 (%74.2 üstte),42.33,23.06,-0.73
2026-07-13 09:49,SODSN,8.63,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 8.68 (%0.6 üstte),-,14.16-14.18 (%64.1 üstte),41.85,36.38,-0.14
2026-07-13 09:49,SOHOE,13.36,-,-,-,-,-,-,-,EMA5 Direnç: 14.19 (%6.2 üstte),-,-,,,
2026-07-13 09:49,SOKE,16.9,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 16.77 (%0.7 altta),13.00-13.51 (%20.1 altta),-,52.82,65.91,-0.06
2026-07-13 09:49,SOKM,46.14,🔴 Düşüş Trendinde,⏳ BEKLE,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 45.35 (%1.7 altta) | EMA21 Direnç: 46.72 (%1.3 üstte),35.02-36.30 (%21.3 altta),67.35-70.25 (%46.0 üstte),45.3,44.33,-0.84
2026-07-13 09:49,SONME,124.4,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 125.19 (%0.6 üstte),123.50-128.00 (fiyat bandın içinde!),155.40-164.80 (%24.9 üstte),42.62,30.97,-0.5
2026-07-13 09:49,SRVGY,2.69,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 2.70 (%0.2 üstte),-,2.92-3.15 (%8.6 üstte),32.0,27.06,-0.92
2026-07-13 09:49,SUMAS,329.75,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 319.94 (%3.0 altta) | EMA100 Direnç: 334.57 (%1.5 üstte),253.00-260.00 (%21.2 altta),-,42.62,11.33,-0.32
2026-07-13 09:49,SUNTK,31.96,🔥 AL (Taze Kırılım),🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA55 Destek: 31.85 (%0.4 altta) | EMA100 Direnç: 34.03 (%6.5 üstte),-,40.36-44.30 (%26.3 üstte),59.3,96.81,0.25
2026-07-13 09:49,SURGY,68.65,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🚨 BB SIKIŞMA,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 66.33 (%3.4 altta) | EMA5 Direnç: 68.73 (%0.1 üstte),42.76-43.28 (%37.0 altta),72.45-77.05 (%5.5 üstte),45.33,21.87,-0.44
2026-07-13 09:49,SUWEN,6.19,🔴 Düşüş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),🚀 KUSURSUZ DİP,🔴 Ayı Piyasası (EMA 50 En Altta),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 6.38 (%3.1 üstte),-,9.99-10.36 (%61.4 üstte),26.59,6.61,-0.95
2026-07-13 09:49,SVGYO,13.86,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,-,-,🚨Fiyat Bandın Altında!,EMA5 Direnç: 16.82 (%21.4 üstte),-,-,24.86,0.0,-0.67
2026-07-13 09:49,TABGD,238.0,🔴 Düşüş Trendinde,🔥 GÜÇLÜ AL (Taze Kırılım),🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,"📉 Düşüş Hazırlığı (50<100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 237.19 (%0.3 altta) | EMA200 Direnç: 239.99 (%0.8 üstte),203.68-210.85 (%11.4 altta),-,48.4,54.96,-0.29
2026-07-13 09:49,TARKM,490.0,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 473.43 (%3.4 altta) | EMA5 Direnç: 494.64 (%0.9 üstte),322.00-328.50 (%33.0 altta),-,41.05,11.78,-0.65
2026-07-13 09:49,TATEN,11.99,🔴 Düşüş Trendinde,🔴 SAT,-,-,"⚡ Yükseliş Hazırlığı (50>100 Kesti, 150 Bekleniyor)",⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 12.19 (%1.7 üstte),-,21.26-23.89 (%77.3 üstte),31.77,1.92,-0.97
2026-07-13 09:49,TATGD,18.2,🔴 Düşüş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA100 Destek: 18.19 (%0.0 altta) | EMA5 Direnç: 18.37 (%0.9 üstte),-,-,38.93,6.43,-0.74
2026-07-13 09:49,TAVHL,269.25,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 269.18 (%0.0 altta) | EMA21 Direnç: 275.81 (%2.4 üstte),248.70-255.75 (%5.0 altta),337.25-349.50 (%25.3 üstte),44.11,11.48,-0.89
2026-07-13 09:49,TBORG,127.9,🔴 Düşüş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟡 Normal Genişlik,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 129.91 (%1.6 üstte),-,177.40-181.50 (%38.7 üstte),37.86,11.86,-0.32
2026-07-13 09:49,TCELL,107.0,🟢 Yükseliş Trendinde,⏳ BEKLE,🚀 KUSURSUZ DÖNÜŞ (0 Altı + Hacim),-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 106.70 (%0.3 altta) | EMA21 Direnç: 108.49 (%1.4 üstte),92.55-94.55 (%11.6 altta),119.50-123.40 (%11.7 üstte),45.83,16.73,-0.87
2026-07-13 09:49,TCKRC,117.0,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 95.56 (%18.3 altta) | EMA100 Direnç: 119.70 (%2.3 üstte),85.00-87.90 (%24.9 altta),-,32.45,0.17,-0.77
2026-07-13 09:49,TDGYO,14.9,🟢 Yükseliş Trendinde,🔴 SAT,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 15.29 (%2.6 üstte),-,41.00-42.56 (%175.2 üstte),44.43,0.67,-0.1
2026-07-13 09:49,TEHOL,40.5,🟢 Yükseliş Trendinde,🟢 AL (Trend Onaylı),-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🟡 Normal Genişlik,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 39.85 (%1.6 altta),12.87-13.60 (%66.4 altta),-,90.65,100.0,0.99
2026-07-13 09:49,TEKTU,9.69,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 9.52 (%1.8 altta) | EMA21 Direnç: 9.82 (%1.4 üstte),8.54-8.82 (%9.0 altta),28.50-30.66 (%194.1 üstte),45.38,66.3,-0.61
2026-07-13 09:49,TERA,157.6,🔴 Düşüş Trendinde,⏳ BEKLE,-,-,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Destek: 155.16 (%1.5 altta) | EMA21 Direnç: 168.50 (%6.9 üstte),-,-,39.5,63.68,-0.41
2026-07-13 09:49,TEZOL,15.85,🔴 Düşüş Trendinde,🟢 AL (Trend Onaylı),-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),⚪ Yelpaze Açık,⚪Fiyat Alt_Orta Bant Aralığında,EMA200 Destek: 15.64 (%1.3 altta) | EMA5 Direnç: 15.93 (%0.5 üstte),11.52-11.70 (%26.2 altta),-,36.83,50.6,-0.71
2026-07-13 09:49,TGSAS,177.0,🟢 Yükseliş Trendinde,🔴 SAT,-,-,⚠️ Yükseliş Trendinde Düzeltme (SSL Negatif),🟠 Daralıyor,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 176.54 (%0.3 altta),-,-,51.3,41.09,0.48
2026-07-13 09:49,THYAO,344.5,🟢 Yükseliş Trendinde,⏳ BEKLE,-,-,🟢 EMA Yükselişte (SSL Ok Bekleniyor),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA5 Destek: 340.02 (%1.3 altta),262.75-269.00 (%21.9 altta),-,64.17,21.01,0.78
2026-07-13 09:49,TKFEN,137.3,🔴 Düşüş Trendinde,🔴 SAT,🟢 POTANSİYEL DİP (0 Altı - Hacimsiz),-,🚀 ASIL SİNYAL: GÜÇLÜ AL (EMA Sıralı + SSL Onay),🚨 BB SIKIŞMA,🟡Fiyat Orta-Üst Bant Aralığında,EMA21 Destek: 136.12 (%0.9 altta),68.35-70.00 (%49.0 altta),-,51.13,40.49,0.05
2026-07-13 09:49,TKNSA,18.69,🔴 Düşüş Trendinde,🔴 SAT,-,🟢 POTANSİYEL DİP,🔴 Ayı Piyasası (EMA 50 En Altta),🟠 Daralıyor,⚪Fiyat Alt_Orta Bant Aralığında,EMA5 Direnç: 18.95 (%1.4 üstte),-,26.64-27.82 (%42.5 üstte),32.03,0.0,-0.76
